Time, Low-pass (1st partial)
1.793396, 1132.625488
1.794911, 1132.637939
1.796425, 1132.656372
1.797940, 1132.673828
1.799455, 1132.687256
1.800969, 1132.697266
1.802484, 1132.723145
1.803999, 1132.746826
1.805514, 1132.737183
1.807028, 1132.718872
1.808543, 1132.709351
1.810058, 1132.686646
1.811572, 1132.659302
1.813087, 1132.643921
1.814602, 1132.627319
1.816116, 1132.621582
1.817631, 1132.654175
1.819146, 1132.713989
1.820660, 1132.776611
1.822175, 1132.838623
1.823690, 1132.899902
1.825204, 1132.958130
1.826719, 1133.013672
1.828234, 1133.070801
1.829749, 1133.143066
1.831263, 1133.233154
1.832778, 1133.341675
1.834293, 1133.445435
1.835807, 1133.509277
1.837322, 1133.557373
1.838837, 1133.622925
1.840351, 1133.724854
1.841866, 1133.884277
1.843381, 1134.090088
1.844895, 1134.310669
1.846410, 1134.537476
1.847925, 1134.802490
1.849440, 1135.130737
1.850954, 1135.499878
1.852469, 1135.871216
1.853984, 1136.237305
1.855498, 1136.625488
1.857013, 1137.022339
1.858528, 1137.377563
1.860042, 1137.707886
1.861557, 1138.064819
1.863072, 1138.437378
1.864587, 1138.792358
1.866101, 1139.133545
1.867616, 1139.476685
1.869131, 1139.836914
1.870645, 1140.212158
1.872160, 1140.590454
1.873675, 1141.002075
1.875189, 1141.468750
1.876704, 1141.976318
1.878219, 1142.516479
1.879733, 1143.069458
1.881248, 1143.628418
1.882763, 1144.216309
1.884278, 1144.820068
1.885792, 1145.424072
1.887307, 1146.064331
1.888822, 1146.762573
1.890336, 1147.486938
1.891851, 1148.206177
1.893366, 1148.905396
1.894880, 1149.573120
1.896395, 1150.216431
1.897910, 1150.827881
1.899424, 1151.382324
1.900939, 1151.879639
1.902454, 1152.343628
1.903969, 1152.790283
1.905483, 1153.225830
1.906998, 1153.664795
1.908513, 1154.112061
1.910027, 1154.539551
1.911542, 1154.941406
1.913057, 1155.348877
1.914571, 1155.742676
1.916086, 1156.111328
1.917601, 1156.493896
1.919115, 1156.879883
1.920630, 1157.261353
1.922145, 1157.658081
1.923660, 1158.064819
1.925174, 1158.477417
1.926689, 1158.866699
1.928204, 1159.213745
1.929718, 1159.561279
1.931233, 1159.926514
1.932748, 1160.286133
1.934262, 1160.620361
1.935777, 1160.927734
1.937292, 1161.205200
1.938807, 1161.440796
1.940321, 1161.657104
1.941836, 1161.882568
1.943351, 1162.095581
1.944865, 1162.269653
1.946380, 1162.433228
1.947895, 1162.618286
1.949409, 1162.810547
1.950924, 1162.981201
1.952439, 1163.116211
1.953953, 1163.203735
1.955468, 1163.240356
1.956983, 1163.246582
1.958498, 1163.218384
1.960012, 1163.132690
1.961527, 1163.001831
1.963042, 1162.853760
1.964556, 1162.703369
1.966071, 1162.551514
1.967586, 1162.400635
1.969100, 1162.270508
1.970615, 1162.178955
1.972130, 1162.142090
1.973644, 1162.165527
1.975159, 1162.223389
1.976674, 1162.295532
1.978189, 1162.368896
1.979703, 1162.401489
1.981218, 1162.379883
1.982733, 1162.349609
1.984247, 1162.336304
1.985762, 1162.316772
1.987277, 1162.276001
1.988791, 1162.243652
1.990306, 1162.238525
1.991821, 1162.235229
1.993335, 1162.214722
1.994850, 1162.178955
1.996365, 1162.137329
1.997880, 1162.091064
1.999394, 1162.036987
2.000909, 1161.982788
2.002424, 1161.932861
2.003938, 1161.900269
2.005453, 1161.900269
2.006968, 1161.929565
2.008482, 1161.980469
2.009997, 1162.057617
2.011512, 1162.145752
2.013026, 1162.193359
2.014541, 1162.196899
2.016056, 1162.189209
2.017570, 1162.181152
2.019085, 1162.176758
2.020600, 1162.168335
2.022115, 1162.169434
2.023629, 1162.188477
2.025144, 1162.207275
2.026659, 1162.227783
2.028173, 1162.243652
2.029688, 1162.250610
2.031203, 1162.263916
2.032717, 1162.300171
2.034232, 1162.370972
2.035747, 1162.471924
2.037261, 1162.592041
2.038776, 1162.718628
2.040291, 1162.860718
2.041806, 1163.028931
2.043320, 1163.220581
2.044835, 1163.452271
2.046350, 1163.719116
2.047864, 1164.007568
2.049379, 1164.317871
2.050894, 1164.633667
2.052408, 1164.934814
2.053923, 1165.205444
2.055438, 1165.455200
2.056952, 1165.706177
2.058467, 1165.962891
2.059982, 1166.222290
2.061496, 1166.475220
2.063011, 1166.727051
2.064526, 1166.998047
2.066041, 1167.290894
2.067555, 1167.590820
2.069070, 1167.894409
2.070585, 1168.208618
2.072099, 1168.520386
2.073614, 1168.808228
2.075129, 1169.066895
2.076643, 1169.300659
2.078158, 1169.518066
2.079673, 1169.735107
2.081187, 1169.948120
2.082702, 1170.154297
2.084217, 1170.374878
2.085732, 1170.591064
2.087246, 1170.766968
2.088761, 1170.916504
2.090276, 1171.067871
2.091790, 1171.231812
2.093305, 1171.407104
2.094820, 1171.567627
2.096334, 1171.690918
2.097849, 1171.770142
2.099364, 1171.810425
2.100878, 1171.850220
2.102393, 1171.910034
2.103908, 1171.977539
2.105423, 1172.057007
2.106937, 1172.149780
2.108452, 1172.256714
2.109967, 1172.381714
2.111481, 1172.495728
2.112996, 1172.555054
2.114511, 1172.549316
2.116025, 1172.519531
2.117540, 1172.502808
2.119055, 1172.485107
2.120569, 1172.444458
2.122084, 1172.383179
2.123599, 1172.322021
2.125114, 1172.261963
2.126628, 1172.193115
2.128143, 1172.146606
2.129658, 1172.146362
2.131172, 1172.186890
2.132687, 1172.256836
2.134202, 1172.315063
2.135716, 1172.339722
2.137231, 1172.364380
2.138746, 1172.411743
2.140261, 1172.458862
2.141775, 1172.484009
2.143290, 1172.484741
2.144805, 1172.463745
2.146319, 1172.435303
2.147834, 1172.414307
2.149349, 1172.412842
2.150863, 1172.441895
2.152378, 1172.510132
2.153893, 1172.618286
2.155407, 1172.764404
2.156922, 1172.946045
2.158437, 1173.155640
2.159952, 1173.381104
2.161466, 1173.608887
2.162981, 1173.854614
2.164496, 1174.136108
2.166010, 1174.430054
2.167525, 1174.727417
2.169040, 1175.049561
2.170554, 1175.397949
2.172069, 1175.760376
2.173584, 1176.154175
2.175098, 1176.600098
2.176613, 1177.079102
2.178128, 1177.567505
2.179643, 1178.040527
2.181157, 1178.489746
2.182672, 1178.935181
2.184187, 1179.371338
2.185701, 1179.778687
2.187216, 1180.157227
2.188731, 1180.546753
2.190245, 1180.977661
2.191760, 1181.424561
2.193275, 1181.865601
2.194789, 1182.314575
2.196304, 1182.798462
2.197819, 1183.304688
2.199334, 1183.799927
2.200848, 1184.290771
2.202363, 1184.788818
2.203878, 1185.297363
2.205392, 1185.826904
2.206907, 1186.368896
2.208422, 1186.925537
2.209936, 1187.535767
2.211451, 1188.205688
2.212966, 1188.878296
2.214481, 1189.529175
2.215995, 1190.196411
2.217510, 1190.913818
2.219025, 1191.690674
2.220539, 1192.521851
2.222054, 1193.387939
2.223569, 1194.253784
2.225083, 1195.091187
2.226598, 1195.909058
2.228113, 1196.715088
2.229627, 1197.489136
2.231142, 1198.241699
2.232657, 1199.004639
2.234172, 1199.768921
2.235686, 1200.508789
2.237201, 1201.206055
2.238716, 1201.853638
2.240230, 1202.465332
2.241745, 1203.059570
2.243260, 1203.669678
2.244774, 1204.311523
2.246289, 1204.956421
2.247804, 1205.588623
2.249318, 1206.213867
2.250833, 1206.834839
2.252348, 1207.450439
2.253863, 1208.052002
2.255377, 1208.624023
2.256892, 1209.164673
2.258407, 1209.706299
2.259921, 1210.264648
2.261436, 1210.795898
2.262951, 1211.254517
2.264465, 1211.651489
2.265980, 1212.026978
2.267495, 1212.393066
2.269009, 1212.741089
2.270524, 1213.085083
2.272039, 1213.459229
2.273554, 1213.855713
2.275068, 1214.221191
2.276583, 1214.540894
2.278098, 1214.820923
2.279612, 1215.057373
2.281127, 1215.272827
2.282642, 1215.494995
2.284156, 1215.734741
2.285671, 1215.972534
2.287186, 1216.178833
2.288700, 1216.346558
2.290215, 1216.473389
2.291730, 1216.565308
2.293245, 1216.619141
2.294759, 1216.632568
2.296274, 1216.636963
2.297789, 1216.667847
2.299303, 1216.708740
2.300818, 1216.727905
2.302333, 1216.775635
2.303847, 1216.896362
2.305362, 1217.059692
2.306877, 1217.235474
2.308392, 1217.390137
2.309906, 1217.502441
2.311421, 1217.579834
2.312936, 1217.631226
2.314450, 1217.681396
2.315965, 1217.743652
2.317480, 1217.783325
2.318994, 1217.772949
2.320509, 1217.734863
2.322024, 1217.683960
2.323538, 1217.619507
2.325053, 1217.567017
2.326568, 1217.539673
2.328083, 1217.533325
2.329597, 1217.571411
2.331112, 1217.679443
2.332627, 1217.854858
2.334141, 1218.081665
2.335656, 1218.351807
2.337171, 1218.655640
2.338685, 1218.970215
2.340200, 1219.311523
2.341715, 1219.712036
2.343229, 1220.152954
2.344744, 1220.590942
2.346259, 1220.988770
2.347774, 1221.354980
2.349288, 1221.737671
2.350803, 1222.127930
2.352318, 1222.481812
2.353832, 1222.815918
2.355347, 1223.151123
2.356862, 1223.481079
2.358376, 1223.853760
2.359891, 1224.308228
2.361406, 1224.803223
2.362920, 1225.329346
2.364435, 1225.905029
2.365950, 1226.490479
2.367465, 1227.049927
2.368979, 1227.582397
2.370494, 1228.097290
2.372009, 1228.610596
2.373523, 1229.112671
2.375038, 1229.576172
2.376553, 1230.007568
2.378067, 1230.439331
2.379582, 1230.874756
2.381097, 1231.311279
2.382611, 1231.781372
2.384126, 1232.296875
2.385641, 1232.824707
2.387156, 1233.336426
2.388670, 1233.812744
2.390185, 1234.258545
2.391700, 1234.710205
2.393214, 1235.178467
2.394729, 1235.638550
2.396244, 1236.068604
2.397758, 1236.468262
2.399273, 1236.848755
2.400788, 1237.218262
2.402303, 1237.564209
2.403817, 1237.848633
2.405332, 1238.066406
2.406847, 1238.268677
2.408361, 1238.484741
2.409876, 1238.676270
2.411391, 1238.813965
2.412905, 1238.928955
2.414420, 1239.048462
2.415935, 1239.170410
2.417449, 1239.296875
2.418964, 1239.430542
2.420479, 1239.559204
2.421993, 1239.660034
2.423508, 1239.724976
2.425023, 1239.783081
2.426538, 1239.849365
2.428052, 1239.885620
2.429567, 1239.857666
2.431082, 1239.767822
2.432596, 1239.635864
2.434111, 1239.491089
2.435626, 1239.353027
2.437140, 1239.230225
2.438655, 1239.132446
2.440170, 1239.050293
2.441684, 1238.966919
2.443199, 1238.881470
2.444714, 1238.785278
2.446229, 1238.677246
2.447743, 1238.564453
2.449258, 1238.416870
2.450773, 1238.197144
2.452287, 1237.916748
2.453802, 1237.594116
2.455317, 1237.211182
2.456831, 1236.784058
2.458346, 1236.359985
2.459861, 1235.932129
2.461375, 1235.475098
2.462890, 1235.011841
2.464405, 1234.572388
2.465919, 1234.160400
2.467434, 1233.782837
2.468949, 1233.451782
2.470464, 1233.152832
2.471978, 1232.845459
2.473493, 1232.500488
2.475008, 1232.105957
2.476522, 1231.678345
2.478037, 1231.242188
2.479552, 1230.803101
2.481066, 1230.387451
2.482581, 1230.012085
2.484096, 1229.645752
2.485610, 1229.249512
2.487125, 1228.809204
2.488640, 1228.335938
2.490155, 1227.828979
2.491669, 1227.290894
2.493184, 1226.762939
2.494699, 1226.287109
2.496213, 1225.872437
2.497728, 1225.488159
2.499243, 1225.104126
2.500757, 1224.725830
2.502272, 1224.373413
2.503787, 1224.059814
2.505301, 1223.776978
2.506816, 1223.516602
2.508331, 1223.283081
2.509845, 1223.077515
2.511360, 1222.883789
2.512875, 1222.678101
2.514390, 1222.467896
2.515904, 1222.276245
2.517419, 1222.107300
2.518934, 1221.958862
2.520448, 1221.841187
2.521963, 1221.772095
2.523478, 1221.758057
2.524992, 1221.794922
2.526507, 1221.870361
2.528022, 1221.947632
2.529536, 1222.002197
2.531051, 1222.063721
2.532566, 1222.152832
2.534081, 1222.245483
2.535595, 1222.318848
2.537110, 1222.351929
2.538625, 1222.339111
2.540139, 1222.309448
2.541654, 1222.277466
2.543169, 1222.222534
2.544683, 1222.135498
2.546198, 1222.060791
2.547713, 1222.062256
2.549227, 1222.153076
2.550742, 1222.308350
2.552257, 1222.524658
2.553772, 1222.807129
2.555286, 1223.148560
2.556801, 1223.534058
2.558316, 1223.944946
2.559830, 1224.389648
2.561345, 1224.885620
2.562860, 1225.417969
2.564374, 1225.980103
2.565889, 1226.578247
2.567404, 1227.196289
2.568918, 1227.825562
2.570433, 1228.483521
2.571948, 1229.192017
2.573463, 1229.924927
2.574977, 1230.661011
2.576492, 1231.420044
2.578007, 1232.171509
2.579521, 1232.870605
2.581036, 1233.502808
2.582551, 1234.055664
2.584065, 1234.528076
2.585580, 1234.944946
2.587095, 1235.349976
2.588610, 1235.771484
2.590124, 1236.210693
2.591639, 1236.672974
2.593154, 1237.207153
2.594668, 1237.855957
2.596183, 1238.580811
2.597698, 1239.292969
2.599212, 1239.942871
2.600727, 1240.566895
2.602242, 1241.215210
2.603756, 1241.886108
2.605271, 1242.564209
2.606786, 1243.238892
2.608301, 1243.921997
2.609815, 1244.613770
2.611330, 1245.286987
2.612845, 1245.957642
2.614359, 1246.635742
2.615874, 1247.307007
2.617389, 1248.000000
2.618903, 1248.736694
2.620418, 1249.488281
2.621933, 1250.245605
2.623447, 1251.015381
2.624962, 1251.773560
2.626477, 1252.486938
2.627992, 1253.135010
2.629506, 1253.726196
2.631021, 1254.283936
2.632536, 1254.843384
2.634050, 1255.435547
2.635565, 1256.046631
2.637080, 1256.647217
2.638594, 1257.236938
2.640109, 1257.827393
2.641624, 1258.421143
2.643138, 1259.015625
2.644653, 1259.595093
2.646168, 1260.166138
2.647683, 1260.758545
2.649197, 1261.351318
2.650712, 1261.915283
2.652227, 1262.439819
2.653741, 1262.902832
2.655256, 1263.305664
2.656771, 1263.648804
2.658285, 1263.944580
2.659800, 1264.234131
2.661315, 1264.534424
2.662829, 1264.849854
2.664344, 1265.185547
2.665859, 1265.552002
2.667374, 1265.971924
2.668888, 1266.451416
2.670403, 1266.993652
2.671918, 1267.609497
2.673432, 1268.289917
2.674947, 1269.010010
2.676462, 1269.738892
2.677976, 1270.450684
2.679491, 1271.145630
2.681006, 1271.839233
2.682521, 1272.533447
2.684035, 1273.226685
2.685550, 1273.893555
2.687065, 1274.488892
2.688579, 1274.992188
2.690094, 1275.411743
2.691609, 1275.802734
2.693123, 1276.223877
2.694638, 1276.674194
2.696153, 1277.117676
2.697667, 1277.539062
2.699182, 1277.967529
2.700697, 1278.435547
2.702212, 1278.939697
2.703726, 1279.471924
2.705241, 1280.049194
2.706756, 1280.664795
2.708270, 1281.287476
2.709785, 1281.895386
2.711300, 1282.463379
2.712814, 1282.984619
2.714329, 1283.447266
2.715844, 1283.829712
2.717358, 1284.137939
2.718873, 1284.393188
2.720388, 1284.638184
2.721903, 1284.897827
2.723417, 1285.153320
2.724932, 1285.387207
2.726447, 1285.601929
2.727961, 1285.817627
2.729476, 1286.047241
2.730991, 1286.282715
2.732505, 1286.496582
2.734020, 1286.700195
2.735535, 1286.958618
2.737049, 1287.297119
2.738564, 1287.695557
2.740079, 1288.125488
2.741594, 1288.554321
2.743108, 1288.934570
2.744623, 1289.241211
2.746138, 1289.522217
2.747652, 1289.835938
2.749167, 1290.180908
2.750682, 1290.535767
2.752196, 1290.896606
2.753711, 1291.244263
2.755226, 1291.580078
2.756741, 1291.958618
2.758255, 1292.398438
2.759770, 1292.871948
2.761285, 1293.361328
2.762799, 1293.844238
2.764314, 1294.305542
2.765829, 1294.773926
2.767343, 1295.282349
2.768858, 1295.831665
2.770373, 1296.413452
2.771887, 1296.995850
2.773402, 1297.560547
2.774917, 1298.114990
2.776432, 1298.659546
2.777946, 1299.226929
2.779461, 1299.829590
2.780976, 1300.454224
2.782490, 1301.096313
2.784005, 1301.731567
2.785520, 1302.364990
2.787034, 1303.026611
2.788549, 1303.714478
2.790064, 1304.404907
2.791578, 1305.115845
2.793093, 1305.872070
2.794608, 1306.641602
2.796123, 1307.413940
2.797637, 1308.184204
2.799152, 1308.927856
2.800667, 1309.650513
2.802181, 1310.340576
2.803696, 1310.979492
2.805211, 1311.571167
2.806725, 1312.130981
2.808240, 1312.657593
2.809755, 1313.135254
2.811269, 1313.614380
2.812784, 1314.142456
2.814299, 1314.687622
2.815814, 1315.233032
2.817328, 1315.800659
2.818843, 1316.380249
2.820358, 1316.946289
2.821872, 1317.523438
2.823387, 1318.156006
2.824902, 1318.831177
2.826416, 1319.502808
2.827931, 1320.176392
2.829446, 1320.862305
2.830960, 1321.523438
2.832475, 1322.160156
2.833990, 1322.821777
2.835505, 1323.527100
2.837019, 1324.269897
2.838534, 1325.058960
2.840049, 1325.901489
2.841563, 1326.768677
2.843078, 1327.629150
2.844593, 1328.490601
2.846107, 1329.363647
2.847622, 1330.236450
2.849137, 1331.125854
2.850652, 1332.052490
2.852166, 1332.984131
2.853681, 1333.882935
2.855196, 1334.716553
2.856710, 1335.453125
2.858225, 1336.101685
2.859740, 1336.719727
2.861254, 1337.348267
2.862769, 1337.961182
2.864284, 1338.525879
2.865798, 1339.060059
2.867313, 1339.595581
2.868828, 1340.116699
2.870342, 1340.598267
2.871857, 1341.057617
2.873372, 1341.498657
2.874887, 1341.927124
2.876401, 1342.341187
2.877916, 1342.684692
2.879431, 1342.926758
2.880945, 1343.067017
2.882460, 1343.127563
2.883975, 1343.162109
2.885489, 1343.206421
2.887004, 1343.252319
2.888519, 1343.260864
2.890033, 1343.214111
2.891548, 1343.106201
2.893063, 1342.933228
2.894578, 1342.694092
2.896092, 1342.392456
2.897607, 1342.062988
2.899122, 1341.704102
2.900636, 1341.279785
2.902151, 1340.804688
2.903666, 1340.309937
2.905180, 1339.807495
2.906695, 1339.314941
2.908210, 1338.842163
2.909724, 1338.377686
2.911239, 1337.943726
2.912754, 1337.583984
2.914268, 1337.301514
2.915783, 1337.050537
2.917298, 1336.772705
2.918813, 1336.465576
2.920327, 1336.136353
2.921842, 1335.780151
2.923357, 1335.420288
2.924871, 1335.060181
2.926386, 1334.686401
2.927901, 1334.310913
2.929415, 1333.951416
2.930930, 1333.606934
2.932445, 1333.277954
2.933959, 1332.975708
2.935474, 1332.708008
2.936989, 1332.471802
2.938504, 1332.251953
2.940018, 1332.026855
2.941533, 1331.774536
2.943048, 1331.501343
2.944562, 1331.228027
2.946077, 1330.939453
2.947592, 1330.604126
2.949106, 1330.212646
2.950621, 1329.800171
2.952136, 1329.403198
2.953650, 1329.015991
2.955165, 1328.638428
2.956680, 1328.263062
2.958194, 1327.875366
2.959709, 1327.489258
2.961224, 1327.100586
2.962739, 1326.675415
2.964253, 1326.178711
2.965768, 1325.624878
2.967283, 1325.097046
2.968797, 1324.645630
2.970312, 1324.238770
2.971827, 1323.840942
2.973341, 1323.418457
2.974856, 1322.917236
2.976371, 1322.354248
2.977885, 1321.807739
2.979400, 1321.292358
2.980915, 1320.795410
2.982430, 1320.342407
2.983944, 1319.938232
2.985459, 1319.544556
2.986974, 1319.120239
2.988488, 1318.649536
2.990003, 1318.148193
2.991518, 1317.642944
2.993032, 1317.122070
2.994547, 1316.571411
2.996062, 1316.014160
2.997576, 1315.484619
2.999091, 1315.024902
3.000606, 1314.640137
3.002121, 1314.293945
3.003635, 1313.947388
3.005150, 1313.570801
3.006665, 1313.155762
3.008179, 1312.709961
3.009694, 1312.241699
3.011209, 1311.740601
3.012723, 1311.183838
3.014238, 1310.554565
3.015753, 1309.847534
3.017267, 1309.072632
3.018782, 1308.250610
3.020297, 1307.431274
3.021812, 1306.658691
3.023326, 1305.926025
3.024841, 1305.207153
3.026356, 1304.476196
3.027870, 1303.713257
3.029385, 1302.902954
3.030900, 1302.064941
3.032414, 1301.241577
3.033929, 1300.456299
3.035444, 1299.706787
3.036959, 1298.976562
3.038473, 1298.276123
3.039988, 1297.582520
3.041503, 1296.832153
3.043017, 1296.030762
3.044532, 1295.229614
3.046047, 1294.445801
3.047561, 1293.653687
3.049076, 1292.819824
3.050591, 1291.943848
3.052105, 1291.019531
3.053620, 1290.042236
3.055135, 1289.036499
3.056650, 1288.028442
3.058164, 1287.031738
3.059679, 1286.035522
3.061194, 1285.046143
3.062708, 1284.062256
3.064223, 1283.076294
3.065738, 1282.129639
3.067252, 1281.268555
3.068767, 1280.495972
3.070282, 1279.781372
3.071796, 1279.098267
3.073311, 1278.432373
3.074826, 1277.797119
3.076341, 1277.200562
3.077855, 1276.641235
3.079370, 1276.126343
3.080885, 1275.629272
3.082399, 1275.114258
3.083914, 1274.555908
3.085429, 1273.929443
3.086943, 1273.234985
3.088458, 1272.505249
3.089973, 1271.793823
3.091487, 1271.124878
3.093002, 1270.482910
3.094517, 1269.863525
3.096032, 1269.260376
3.097546, 1268.637573
3.099061, 1267.960327
3.100576, 1267.231079
3.102090, 1266.452271
3.103605, 1265.616211
3.105120, 1264.748657
3.106634, 1263.891968
3.108149, 1263.046753
3.109664, 1262.172119
3.111178, 1261.263306
3.112693, 1260.361328
3.114208, 1259.505981
3.115723, 1258.697998
3.117237, 1257.919556
3.118752, 1257.190552
3.120267, 1256.540405
3.121781, 1255.944824
3.123296, 1255.337036
3.124811, 1254.696289
3.126325, 1254.044678
3.127840, 1253.371826
3.129355, 1252.655762
3.130870, 1251.904785
3.132384, 1251.145996
3.133899, 1250.379272
3.135414, 1249.601562
3.136928, 1248.832886
3.138443, 1248.057495
3.139958, 1247.266724
3.141472, 1246.472412
3.142987, 1245.672363
3.144502, 1244.896606
3.146016, 1244.195557
3.147531, 1243.571655
3.149046, 1242.979370
3.150561, 1242.405518
3.152075, 1241.865112
3.153590, 1241.354614
3.155105, 1240.879272
3.156619, 1240.439087
3.158134, 1240.015381
3.159649, 1239.603638
3.161163, 1239.221924
3.162678, 1238.890747
3.164193, 1238.597046
3.165707, 1238.305298
3.167222, 1238.002563
3.168737, 1237.716553
3.170252, 1237.482910
3.171766, 1237.340576
3.173281, 1237.331055
3.174796, 1237.438843
3.176310, 1237.619263
3.177825, 1237.829224
3.179340, 1238.038452
3.180854, 1238.246582
3.182369, 1238.457397
3.183884, 1238.690308
3.185398, 1238.953003
3.186913, 1239.238525
3.188428, 1239.552246
3.189943, 1239.896851
3.191457, 1240.264282
3.192972, 1240.640625
3.194487, 1241.018677
3.196001, 1241.417969
3.197516, 1241.877686
3.199031, 1242.406006
3.200545, 1242.979858
3.202060, 1243.561890
3.203575, 1244.105225
3.205090, 1244.594849
3.206604, 1245.030640
3.208119, 1245.411011
3.209634, 1245.753418
3.211148, 1246.072876
3.212663, 1246.373169
3.214178, 1246.645630
3.215692, 1246.911865
3.217207, 1247.205811
3.218722, 1247.503418
3.220236, 1247.774414
3.221751, 1248.033203
3.223266, 1248.297729
3.224781, 1248.522583
3.226295, 1248.654785
3.227810, 1248.724487
3.229325, 1248.787354
3.230839, 1248.875854
3.232354, 1249.029785
3.233869, 1249.286255
3.235383, 1249.651733
3.236898, 1250.132690
3.238413, 1250.758911
3.239927, 1251.522827
3.241442, 1252.374390
3.242957, 1253.294312
3.244472, 1254.305664
3.245986, 1255.429199
3.247501, 1256.635254
3.249016, 1257.863647
3.250530, 1259.043823
3.252045, 1260.108643
3.253560, 1261.058350
3.255074, 1261.935547
3.256589, 1262.751099
3.258104, 1263.487305
3.259618, 1264.148682
3.261133, 1264.731567
3.262648, 1265.234497
3.264163, 1265.747070
3.265677, 1266.369873
3.267192, 1267.110718
3.268707, 1267.953369
3.270221, 1268.913574
3.271736, 1269.995361
3.273251, 1271.203369
3.274765, 1272.536499
3.276280, 1273.959229
3.277795, 1275.473755
3.279309, 1277.092773
3.280824, 1278.759399
3.282339, 1280.424561
3.283854, 1282.111328
3.285368, 1283.846802
3.286883, 1285.621094
3.288398, 1287.433472
3.289912, 1289.293945
3.291427, 1291.199341
3.292942, 1293.130127
3.294456, 1295.072266
3.295971, 1297.067505
3.297486, 1299.168579
3.299001, 1301.365234
3.300515, 1303.613403
3.302030, 1305.887329
3.303545, 1308.156372
3.305059, 1310.395020
3.306574, 1312.613159
3.308089, 1314.807007
3.309603, 1316.987305
3.311118, 1319.212769
3.312633, 1321.513672
3.314147, 1323.877563
3.315662, 1326.296021
3.317177, 1328.762329
3.318691, 1331.263306
3.320206, 1333.780396
3.321721, 1336.297485
3.323236, 1338.795166
3.324750, 1341.234863
3.326265, 1343.571533
3.327780, 1345.796753
3.329294, 1347.958618
3.330809, 1350.077026
3.332324, 1352.130249
3.333838, 1354.146484
3.335353, 1356.187866
3.336868, 1358.274658
3.338382, 1360.374390
3.339897, 1362.475342
3.341412, 1364.581177
3.342927, 1366.671265
3.344441, 1368.737549
3.345956, 1370.760010
3.347471, 1372.718384
3.348985, 1374.665405
3.350500, 1376.656250
3.352015, 1378.662720
3.353529, 1380.630615
3.355044, 1382.555298
3.356559, 1384.458130
3.358073, 1386.332886
3.359588, 1388.172241
3.361103, 1390.001587
3.362617, 1391.859619
3.364132, 1393.744629
3.365647, 1395.617554
3.367162, 1397.463135
3.368676, 1399.298096
3.370191, 1401.148804
3.371706, 1403.013794
3.373220, 1404.883911
3.374735, 1406.797363
3.376250, 1408.781006
3.377764, 1410.830078
3.379279, 1412.932861
3.380794, 1415.052856
3.382308, 1417.180786
3.383823, 1419.343384
3.385338, 1421.550903
3.386853, 1423.803955
3.388367, 1426.103027
3.389882, 1428.443726
3.391397, 1430.802490
3.392911, 1433.122803
3.394426, 1435.359253
3.395941, 1437.526123
3.397455, 1439.673584
3.398970, 1441.834351
3.400485, 1443.999390
3.401999, 1446.158203
3.403514, 1448.321289
3.405029, 1450.477539
3.406543, 1452.610840
3.408058, 1454.744141
3.409573, 1456.923828
3.411088, 1459.175415
3.412602, 1461.463135
3.414117, 1463.720825
3.415632, 1465.922119
3.417146, 1468.074829
3.418661, 1470.173584
3.420176, 1472.215698
3.421690, 1474.235962
3.423205, 1476.254761
3.424720, 1478.243286
3.426234, 1480.163086
3.427749, 1482.005737
3.429264, 1483.806396
3.430779, 1485.613403
3.432293, 1487.457153
3.433808, 1489.344849
3.435323, 1491.281006
3.436837, 1493.229370
3.438352, 1495.120117
3.439867, 1496.945190
3.441381, 1498.762451
3.442896, 1500.647827
3.444411, 1502.637085
3.445925, 1504.703369
3.447440, 1506.807617
3.448955, 1508.942505
3.450470, 1511.104858
3.451984, 1513.264038
3.453499, 1515.422852
3.455014, 1517.609863
3.456528, 1519.796021
3.458043, 1521.936523
3.459558, 1524.035645
3.461072, 1526.116455
3.462587, 1528.180786
3.464102, 1530.232544
3.465616, 1532.282349
3.467131, 1534.318115
3.468646, 1536.339722
3.470161, 1538.378784
3.471675, 1540.466919
3.473190, 1542.596436
3.474705, 1544.722412
3.476219, 1546.809937
3.477734, 1548.840454
3.479249, 1550.792603
3.480763, 1552.674561
3.482278, 1554.537720
3.483793, 1556.405151
3.485308, 1558.248779
3.486822, 1560.048340
3.488337, 1561.819458
3.489852, 1563.581909
3.491366, 1565.346680
3.492881, 1567.127197
3.494396, 1568.903687
3.495910, 1570.651489
3.497425, 1572.391479
3.498940, 1574.140869
3.500454, 1575.919678
3.501969, 1577.729004
3.503484, 1579.508789
3.504999, 1581.198120
3.506513, 1582.780151
3.508028, 1584.284058
3.509543, 1585.766846
3.511057, 1587.250488
3.512572, 1588.678833
3.514087, 1590.025879
3.515601, 1591.353149
3.517116, 1592.712036
3.518631, 1594.113281
3.520145, 1595.533691
3.521660, 1596.976074
3.523175, 1598.481934
3.524690, 1600.024780
3.526204, 1601.530640
3.527719, 1602.955933
3.529234, 1604.305298
3.530748, 1605.615845
3.532263, 1606.914062
3.533778, 1608.211304
3.535292, 1609.513062
3.536807, 1610.794556
3.538322, 1612.017944
3.539836, 1613.193970
3.541351, 1614.335083
3.542866, 1615.421021
3.544381, 1616.466675
3.545895, 1617.478394
3.547410, 1618.425171
3.548925, 1619.283813
3.550439, 1620.067139
3.551954, 1620.826660
3.553469, 1621.593384
3.554983, 1622.374390
3.556498, 1623.182861
